id,title,description,geometry.coordinates,medias,total_comment,created_at,likes,user_name,user_full_name,user_profile_picture,community_name,community_picture,community_description
6a8ba64f52d86e03b519bfcf,Halte TJ Diponegoro,"Pagi ini, saya tiba di Halte TJ Diponegoro sekitar pukul 08.58 WIB. Saat observasi dilakukan, kondisi halte terlihat kosong dan tidak terdapat penumpang yang sedang menunggu bus maupun petugas yang berjaga. Halte ini berupa bangunan tertutup dengan struktur besi, dinding kaca, atap, tempat duduk, serta jalur landai yang dilengkapi pegangan tangan. Di dalam halte tersedia papan informasi mengenai layanan dan halte alternatif yang dapat digunakan oleh penumpang. Kondisi bangunan secara umum masih dapat digunakan, tetapi terlihat cukup tua dan kurang terawat. Beberapa bagian rangka dan pegangan tangan tampak kusam serta catnya mulai mengelupas, sementara pada bagian atas halte terlihat sejumlah barang yang diletakkan di atas struktur. Di bagian samping halte terdapat pohon besar dan tiang utilitas yang posisinya sangat dekat dengan bangunan sehingga membuat area tersebut terlihat cukup sempit. Beberapa informasi dan stiker yang terpasang pada kaca juga terlihat sudah usang dan sebagian rusak. Secara umum, Halte TJ Diponegoro masih layak digunakan dan memiliki fasilitas dasar yang memadai, namun diperlukan perawatan pada struktur, papan informasi, serta penataan area halte agar terlihat lebih bersih, rapi, dan nyaman bagi pengguna. #BANGJO","[110.36255287491576, -7.782872521318353]","[""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/9d8334b4-255a-4e2a-93b2-c74790b05c0f_map_2959194B-65D0-4E35-9DF5-FCCF78700B45.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/3aad71b1-5b27-40a3-b1e2-28f6d723fec0_1787536969104.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/38158252-6140-4f03-8afa-a4ea5bbe1c28_1787536969450.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/f6cacc55-4f2a-4b8f-a09c-4363ba573924_1787536969751.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/c338c14d-2927-464f-b5e6-f345f584dec7_1787536970061.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/fbf57432-686b-4835-b805-887b7d3013b9_1787536970368.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/5c96ab43-e8c0-40e2-911a-b5216743fe13_1787536970675.jpg""]",0,2026-08-24T02:02:55.347Z,[],radyt.fhr,Mohammad Radyt Fahrasya,"{""name"": ""general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""url"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""name_compressed"": ""general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg"", ""url_compressed"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg""}",CONNECTED FUTURE 🌏,https://mapidstorage.cdn.mapid.io/general_image/mapid-apps/communities/Connected%20Future/1764853240583_AbJHst8Sjz.jpg,MAPID 𝕏 Apps for #ConnectedCommunity and #ConnectedSurvey
6a8ba3eca4262ae1033d0aed,Halte Sudirman Bumiputera,"Pagi ini, saya tiba di Halte Sudirman Bumiputera sekitar pukul 08.51 WIB. Saat observasi dilakukan, tidak terlihat penumpang yang sedang menunggu bus dan hanya terdapat satu petugas di dalam halte yang sedang beristirahat. Halte ini berupa bangunan tertutup dengan dinding kaca, atap, tempat duduk, kipas angin, serta jalur landai yang dilengkapi pegangan tangan. Di dalam halte tersedia papan informasi yang memuat peta jaringan, daftar jalur, tarif, dan jam operasional Trans Jogja sehingga informasi perjalanan cukup mudah diakses oleh pengguna. Kondisi bagian dalam terlihat cukup bersih dan fasilitas utama masih dapat digunakan dengan baik. Namun, pada bagian luar terdapat sepeda motor yang diparkir tepat di samping bangunan sehingga mempersempit ruang pada trotoar. Beberapa ornamen pada kaca juga mulai terlihat kusam dan mengelupas. Di sekitar halte terdapat papan informasi kawasan Jalan Jenderal Sudirman, tetapi kondisinya dipenuhi coretan sehingga informasi yang ditampilkan menjadi kurang jelas. Secara umum, Halte Sudirman Bumiputera masih layak digunakan dan memiliki fasilitas yang cukup lengkap, namun penataan area sekitar serta perawatan elemen visual perlu diperhatikan agar lingkungan halte terlihat lebih rapi dan nyaman. #BANGJO","[110.36955864583643, -7.782965837983895]","[""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/ed009782-9bf8-4821-819f-f4a3df478217_map_E0E20DEF-892C-4C6B-B66E-A9BF01410E60.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/693e513a-abe7-495e-a6dc-d7a0d73aab3a_1787536357439.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/e43eefa7-a12e-402f-9b36-0569105bab8f_1787536357756.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/5d809e7f-2f8b-4d66-8574-648d34a7aff8_1787536358049.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/cc0ec53c-4016-4e14-995b-bd8bd10a3c56_1787536358342.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/6879ab5f-209e-4581-96d3-280af9a7e654_1787536358637.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/477de843-43d1-42d9-b71d-e5e02ea8477e_1787536358926.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/0ed7d770-0774-4e00-899e-f9d0c9e7a8c9_1787536359212.jpg""]",0,2026-08-24T01:52:44.082Z,[],radyt.fhr,Mohammad Radyt Fahrasya,"{""name"": ""general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""url"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""name_compressed"": ""general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg"", ""url_compressed"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg""}",CONNECTED FUTURE 🌏,https://mapidstorage.cdn.mapid.io/general_image/mapid-apps/communities/Connected%20Future/1764853240583_AbJHst8Sjz.jpg,MAPID 𝕏 Apps for #ConnectedCommunity and #ConnectedSurvey
6a8ba24b52d86e03b519bec8,Halte Jend. Sudirman (Santika),"Pagi ini, saya tiba di Halte Jend. Sudirman (Santika) sekitar pukul 08.43 WIB. Saat observasi berlangsung, terdapat tiga penumpang yang sedang duduk menunggu bus di dalam halte. Kondisi halte secara umum cukup baik dengan bangunan tertutup yang dilengkapi atap, dinding kaca, tempat duduk, kipas angin, serta jalur landai dengan pegangan tangan untuk memudahkan akses pengguna. Di dalam halte juga tersedia papan informasi yang memuat peta jaringan, daftar jalur Trans Jogja, jam operasional, dan informasi tarif sehingga cukup membantu penumpang dalam menentukan perjalanan. Meskipun fasilitas utama masih berfungsi, beberapa bagian halte menunjukkan tanda kurang terawat, terutama ornamen pada kaca yang terlihat kusam, mengelupas, dan berubah warna. Pada bagian luar juga terdapat beberapa papan dan gerobak usaha yang diletakkan cukup dekat dengan bangunan halte sehingga sedikit mengurangi kerapian area sekitarnya. Secara keseluruhan, Halte Jend. Sudirman masih dalam kondisi layak dan memiliki fasilitas yang cukup lengkap untuk menunjang kenyamanan penumpang, meskipun perawatan pada beberapa bagian bangunan perlu ditingkatkan. #BANGJO","[110.36882439062049, -7.7827849512265175]","[""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/f45a113b-50de-470d-b859-8ec2756090b4_map_70387909-09D2-48D0-91D9-79C62C693E86.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/e14b87cf-f84b-47d4-af7e-4073f0d7674c_1787535944182.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/5e8908b4-c1ea-4990-90f7-42876a4d73d4_1787535944507.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/a38fad4f-19be-4609-a3a8-15e8964db1a1_1787535944795.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/99a478ea-82a2-421f-ab1b-174dffbdcb73_1787535945092.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/542696da-0a1c-4897-9a3a-5bb8827ec8b5_1787535945381.jpg""]",0,2026-08-24T01:45:47.760Z,[],radyt.fhr,Mohammad Radyt Fahrasya,"{""name"": ""general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""url"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""name_compressed"": ""general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg"", ""url_compressed"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg""}",CONNECTED FUTURE 🌏,https://mapidstorage.cdn.mapid.io/general_image/mapid-apps/communities/Connected%20Future/1764853240583_AbJHst8Sjz.jpg,MAPID 𝕏 Apps for #ConnectedCommunity and #ConnectedSurvey
6a8ba06ba4262ae1033d0891,Halte Portabel Trans Jogja,"Pagi ini, saya tiba di Halte Portabel Trans Jogja sekitar pukul 08.27 WIB. Saat observasi dilakukan, tidak terdapat penumpang yang sedang menunggu bus di lokasi. Berbeda dengan halte permanen, titik pemberhentian ini hanya ditandai dengan papan bertuliskan “STOP” dan simbol bus yang dipasang pada sebuah tiang di tepi trotoar, tanpa dilengkapi bangunan shelter, atap, maupun tempat duduk. Area pemberhentian berada tepat di depan SMK Negeri 3 Yogyakarta dengan kondisi jalan yang cukup baik dan terdapat trotoar yang dapat digunakan oleh pejalan kaki. Namun, kondisi trotoar di sekitar titik halte terlihat kurang rata pada beberapa bagian dan terdapat pepohonan yang mempersempit ruang berjalan. Di sisi dalam trotoar juga terdapat saluran air terbuka yang cukup lebar sehingga pengguna perlu lebih berhati-hati ketika berjalan maupun menunggu bus. Secara umum, penanda halte masih terlihat jelas dan dapat berfungsi sebagai titik naik turun penumpang, tetapi fasilitas pendukung untuk kenyamanan dan keamanan pengguna masih cukup terbatas. #BANGJO","[110.36649580646275, -7.777833012319633]","[""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/45fa20bc-5c42-4de4-b1b3-9fcca99c1984_map_55B76111-D480-4C3A-ABFC-F347A38229C9.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/25b43fe4-b805-4054-ada9-000a2951859e_1787535463715.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/38a162e9-555c-4d06-94ca-f7e4a05630c5_1787535464095.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/638ed03b-893a-405c-802e-59a4b8e2f99a_1787535464432.jpg""]",0,2026-08-24T01:37:47.192Z,[],radyt.fhr,Mohammad Radyt Fahrasya,"{""name"": ""general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""url"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""name_compressed"": ""general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg"", ""url_compressed"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg""}",CONNECTED FUTURE 🌏,https://mapidstorage.cdn.mapid.io/general_image/mapid-apps/communities/Connected%20Future/1764853240583_AbJHst8Sjz.jpg,MAPID 𝕏 Apps for #ConnectedCommunity and #ConnectedSurvey
6a8b9fbb52d86e03b519bc1e,TPB Wolter Monginsidi,"Pagi ini, saya tiba di TPB Wolter Monginsidi sekitar pukul 08.33 WIB. Pada saat observasi, kondisi halte terlihat kosong dan tidak terdapat penumpang yang sedang menunggu bus. TPB ini berupa shelter permanen dengan area tunggu yang cukup luas, dilengkapi atap, jalur landai, serta pagar pembatas berbahan logam di bagian depan. Secara fungsi, struktur utama halte masih dapat digunakan, namun kondisi fisiknya terlihat kurang terawat. Hampir seluruh bagian dinding berwarna kuning dipenuhi coretan dan grafiti, termasuk pada bagian bawah bangunan, sehingga mengurangi kebersihan dan kerapian visual halte. Beberapa kabel dan instalasi pada bagian dinding juga terlihat cukup terbuka. Di sisi belakang halte terdapat saluran air terbuka yang posisinya berdekatan dengan bangunan. Akses menuju halte terhubung langsung dengan trotoar, meskipun terdapat pepohonan dan beberapa bagian permukaan trotoar yang dapat membatasi ruang gerak pejalan kaki. Secara keseluruhan, fasilitas utama TPB masih dapat dimanfaatkan sebagai tempat naik dan turun penumpang, tetapi kebersihan serta perawatan bangunan perlu ditingkatkan agar halte terasa lebih nyaman dan tertata bagi pengguna. #BANGJO","[110.36672595741157, -7.777881497716891]","[""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/623f4bbb-2283-41ca-b68b-1c2c751cf76e_map_AA3A388C-3F4A-4C6B-904A-A2856DDA7E3A.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/664deb40-668b-4e6b-b9cc-4fd4b2a09be9_1787535287495.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/c29a72aa-c37c-4cf8-9e8d-575e1f4c2c6a_1787535287946.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/64f64424-ab99-4636-aba2-919aefeb67bb_1787535288287.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/ede6a52c-c85a-4016-9dad-1e49e05b1042_1787535288614.jpg""]",0,2026-08-24T01:34:51.429Z,[],radyt.fhr,Mohammad Radyt Fahrasya,"{""name"": ""general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""url"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""name_compressed"": ""general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg"", ""url_compressed"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg""}",CONNECTED FUTURE 🌏,https://mapidstorage.cdn.mapid.io/general_image/mapid-apps/communities/Connected%20Future/1764853240583_AbJHst8Sjz.jpg,MAPID 𝕏 Apps for #ConnectedCommunity and #ConnectedSurvey
6a8b9c3f52d86e03b519ba50,Halte Susteran Jetis (A.M. Sangaji Timur),"Pagi ini, saya tiba di Halte A.M. Sangaji Timur sekitar pukul 08.14 WIB. Saat dilakukan observasi, kondisi halte cukup sepi dengan hanya terdapat satu penumpang yang sedang menunggu bus. Halte memiliki bangunan tertutup dengan atap, tempat duduk, serta area naik dan turun yang dilengkapi tangga dan jalur landai dengan pegangan tangan di kedua sisinya. Kondisi bangunan secara umum masih dapat digunakan, meskipun terlihat beberapa bagian fasilitas yang mulai mengalami penurunan kondisi, seperti cat pada pegangan yang mengelupas, bagian penutup dinding yang kurang rapi, serta papan nama halte yang sudah rusak sehingga tulisan tidak terlihat secara utuh. Pada bagian dalam, beberapa kaca ditutup menggunakan material bermotif yang membuat tampilan halte terlihat kurang terawat. Area di sekitar halte cukup bersih dan terdapat trotoar serta saluran drainase di sisi jalan. Secara keseluruhan, Halte A.M. Sangaji Timur masih berfungsi dengan cukup baik sebagai tempat menunggu dan naik turun penumpang, namun beberapa bagian bangunan dan fasilitasnya memerlukan perawatan agar lebih nyaman dan layak digunakan. #BANGJO","[110.36800871983917, -7.775795579487905]","[""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/b781588f-4621-49ff-b9fc-29731a284158_map_5EDEE8A7-C860-4608-B842-88A250875206.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/9858d330-5a7c-4b88-834b-d4e1a36d066c_1787534396305.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/9b728fce-3877-457c-82f4-67786838a14b_1787534396535.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/d8c44376-4b80-4ae6-bfd8-ddded3927cfd_1787534396689.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/398c0907-f594-4e8e-bc9f-10cef6cab186_1787534396852.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/7ffdc5cc-5f4e-4e85-9a65-40d9192a5a23_1787534397011.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/3648d545-5afc-41b5-888e-9e97b3f380b0_1787534397178.jpg""]",0,2026-08-24T01:19:59.378Z,[],radyt.fhr,Mohammad Radyt Fahrasya,"{""name"": ""general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""url"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""name_compressed"": ""general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg"", ""url_compressed"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg""}",CONNECTED FUTURE 🌏,https://mapidstorage.cdn.mapid.io/general_image/mapid-apps/communities/Connected%20Future/1764853240583_AbJHst8Sjz.jpg,MAPID 𝕏 Apps for #ConnectedCommunity and #ConnectedSurvey
6a8a78fc52d86e03b519092c,TPB S3 PSKY Umbulharjo,"Siang ini, saya tiba di TPB S3 PSKY Umbulharjo sekitar pukul 11.04 WIB. Saat observasi, kondisi TPB terlihat sepi dan tidak terdapat penumpang yang sedang menunggu bus. Fasilitas TPB berupa shelter dengan lantai yang ditinggikan, dilengkapi tangga dan pegangan tangan serta papan informasi rute Trans Jogja. Akses menuju shelter telah dilengkapi jalur pemandu bagi pejalan kaki, tetapi kondisi trotoar di sekitar shelter terlihat kurang baik dengan permukaan yang tidak rata, beberapa bagian rusak, serta terdapat material batu dan bagian jalan yang berlubang di sekitar akses. Pada area sekitar shelter juga terlihat coretan pada dinding dan terdapat beberapa kendaraan yang berada di sisi jalan. Secara umum, fasilitas utama shelter masih dapat digunakan, tetapi kondisi akses di sekitarnya perlu diperhatikan agar lebih nyaman dan aman bagi pengguna. #BANGJO","[110.38637318272771, -7.815705687555166]","[""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/e46e6b6e-ca66-4a13-8d2f-21331897da95_6I27JR4tvZ.png"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/50b0996c-abce-4214-a160-b12bbd903975_1787459824286.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/15abb32e-3b99-45a0-b02c-afdac7121717_1787459824579.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/098f1dc0-f34b-48c7-9ec6-f97c47618b9f_1787459824829.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/1e2e5d90-4296-4039-a1a8-33adf290033c_1787459825072.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/f768e64b-c448-4cef-a0f5-825edbf3b842_1787459825307.jpg""]",0,2026-08-23T04:37:16.056Z,[],radyt.fhr,Mohammad Radyt Fahrasya,"{""name"": ""general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""url"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""name_compressed"": ""general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg"", ""url_compressed"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg""}",CONNECTED FUTURE 🌏,https://mapidstorage.cdn.mapid.io/general_image/mapid-apps/communities/Connected%20Future/1764853240583_AbJHst8Sjz.jpg,MAPID 𝕏 Apps for #ConnectedCommunity and #ConnectedSurvey
6a8a6fe352d86e03b5190111,Halte RSI Hidayatullah di Depan RSI Hidayatullah,"Pagi ini, saya tiba di Halte RSI Hidayatullah yang berada di depan RSI Hidayatullah sekitar pukul 10.49 WIB. Saat observasi, terdapat beberapa keluarga yang sedang menunggu bus di dalam shelter serta satu orang penjaga yang berada di lokasi. Shelter berupa ruang tunggu tertutup dengan fasilitas tempat duduk, tangga, ramp kursi roda, poster informasi rute, serta pegangan tangan berwarna kuning. Kondisi fasilitas shelter masih cukup baik dan dapat digunakan, meskipun pada beberapa bagian terlihat cat dan pegangan mulai mengalami keausan. Akses menuju shelter berada di trotoar dengan ruang pejalan kaki yang relatif terbatas, tetapi terdapat pohon besar di sekitar shelter yang memberikan keteduhan bagi pejalan kaki. Kondisi jalan di depan shelter terlihat cukup aktif dilalui kendaraan. #BANGJO","[110.38748170684397, -7.8155725125259465]","[""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/12bb6f8e-7c46-4148-906d-52798cdea92a_VfCzNjyyqs.png"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/a3bd7c47-3d31-45ce-8337-e8eeb71f990c_1787457503622.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/d2ea070a-e88c-4c15-909d-084db87478ae_1787457503888.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/2dc47488-27bb-49fa-b858-6885a52fc665_1787457504194.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/7403dd08-933d-4b56-96e4-e2cbf6c7c6a1_1787457504463.jpg""]",0,2026-08-23T03:58:27.624Z,[],radyt.fhr,Mohammad Radyt Fahrasya,"{""name"": ""general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""url"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""name_compressed"": ""general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg"", ""url_compressed"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg""}",CONNECTED FUTURE 🌏,https://mapidstorage.cdn.mapid.io/general_image/mapid-apps/communities/Connected%20Future/1764853240583_AbJHst8Sjz.jpg,MAPID 𝕏 Apps for #ConnectedCommunity and #ConnectedSurvey
6a8a6ac352d86e03b518fd7d,Halte Ngeksigondo (Basen) di Depan Kantor Balai Pengembangan Kompetensi dan Wisma,"Pada pukul 10.29 pagi ini, saya sampai di Halte Ngeksigondo (Basen) yang berada di depan Kantor Balai Pengembangan Kompetensi dan Wisma. Halte ini merupakan shelter yang terhubung langsung dengan trotoar. Kondisi trotoar terlihat cukup teduh karena terdapat vegetasi serta beberapa tanaman dalam pot. Secara umum, kondisi halte terlihat cukup baik dan dilengkapi dengan berbagai fasilitas, seperti bangku tunggu, peneduh, poster informasi, ramp untuk pengguna kursi roda, serta pagar pembatas. Kondisi halte juga cukup bersih, meskipun pada bagian dinding masih terdapat beberapa coretan dan sedikit kotoran yang perlu dibersihkan. #BANGJO","[110.39495622717425, -7.81913404849054]","[""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/f5ae650d-cd47-441c-8bd9-0fb0fdecdfbd_N22BHUVhD0.png"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/96b0c63b-6359-4587-830d-91c51af50863_1787456182614.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/94fe2f67-663e-4153-8440-f6ac8ceb8e12_1787456182888.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/41761b09-728b-4c2c-a2ac-0d6950ddc1e2_1787456183122.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/7f1ddc8c-7fdf-426d-b169-921be5d8ba17_1787456183336.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/767f23e8-7f3b-4208-bcbd-90798993e761_1787456183573.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/e3d84913-d6f7-4e2a-81f5-c8bb555eb080_1787456183809.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/a9725ead-11f4-4a9e-818b-de5f0d67a6b8_video_20260823_101556.mp4""]",0,2026-08-23T03:36:35.085Z,[],radyt.fhr,Mohammad Radyt Fahrasya,"{""name"": ""general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""url"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692.jpg"", ""name_compressed"": ""general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg"", ""url_compressed"": ""https://mapidstorage.cdn.mapid.io/general_image/radyt.fhr/1784095769893_1000177692_compressed.jpeg""}",CONNECTED FUTURE 🌏,https://mapidstorage.cdn.mapid.io/general_image/mapid-apps/communities/Connected%20Future/1764853240583_AbJHst8Sjz.jpg,MAPID 𝕏 Apps for #ConnectedCommunity and #ConnectedSurvey
6a8a69c30d6732db988bded7,Halte Sosrowijayan di Jl. Gandekan,"Pagi ini, minggu 23 Agustus 2026 sekitar pukul 10.23, saya tiba di Halte Sosrowijayan. Halte terletak di trotoar yang sangat kecil dengan aksesibilitasnya yang sangat minim karena jalan yang digunakan sebagai parkir mobil sehingga akses bus pun terhalang karena jalanan semakin sempit. Halte terhitung kecil dengan hanya berupa platform kecil dengan hanya 1 tempat duduk besi dan atap kecil tanpa ada pencahayaan lampu yang memadai. Lingkungan sekitar halte sendiri cukup kotor dengan adanya tumpukan sampah di sekitarnya. #BANGJO","[110.36151182576276, -7.792450662486047]","[""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/f04d2837-4782-4a09-8d75-307ea3147e47_HkAC5qw4Pu.png"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/3d7edcfa-a574-4e0d-9d0f-62099ea5e6d6_1787455917758.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/eba4c033-67ad-4ca3-9fab-f47d110cb524_1787455917846.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/583c4c5e-5e23-4c33-bfdc-5fd4198ac149_VID_20260823_102836.mp4"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/397892e6-2c16-4f78-8537-1ac11b8a2780_1787455918902.jpg"", ""https://mapid-app-chat.cdn.mapid.io/692d03413a0cf54ea6633e89/5ccf2d6b-a949-43bf-ba14-4b6539a612ef_1787455919901.jpg""]",0,2026-08-23T03:32:19.915Z,[],reginald,Reginald Maghfirot GZ,"{""name"": ""general_image/reginald/1784204504088_1000120927.jpg"", ""url"": ""https://mapidstorage.cdn.mapid.io/general_image/reginald/1784204504088_1000120927.jpg"", ""name_compressed"": ""general_image/reginald/1784204504088_1000120927_compressed.jpeg"", ""url_compressed"": ""https://mapidstorage.cdn.mapid.io/general_image/reginald/1784204504088_1000120927_compressed.jpeg""}",CONNECTED FUTURE 🌏,https://mapidstorage.cdn.mapid.io/general_image/mapid-apps/communities/Connected%20Future/1764853240583_AbJHst8Sjz.jpg,MAPID 𝕏 Apps for #ConnectedCommunity and #ConnectedSurvey
